nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
20,44,12131,iterative,True,1559,0.0718562874251497,12.507211874995846
20,44,234122,iterative,True,1572,0.071,12.542615915997885
20,44,389833,iterative,True,1599,0.07,17.28513912501512
20,45,12131,iterative,True,1570,0.07292707292707293,9.921378917002585
20,45,234122,iterative,True,1557,0.07085828343313373,13.181194625038188
20,45,389833,iterative,True,1587,0.07114228456913828,13.592716124956496
20,46,12131,iterative,True,1515,0.06813627254509018,17.487002708017826
20,46,234122,iterative,True,1564,0.07292707292707293,10.630744042049628
20,46,389833,iterative,True,1594,0.072,15.985600999963935
20,47,12131,iterative,True,1538,0.06986027944111776,10.480192416987848
20,47,234122,iterative,True,1546,0.07,10.247030082973652
20,47,389833,iterative,True,1578,0.07092907092907093,16.357248707965482
20,48,12131,iterative,True,1513,0.07028112449799197,15.344390665995888
20,48,234122,iterative,True,1535,0.07,10.826285667018965
20,48,389833,iterative,True,1566,0.06906906906906907,11.371648708998691
20,49,12131,iterative,True,1533,0.06906906906906907,13.825796207995154
20,49,234122,iterative,True,1542,0.07,16.651077915972564
20,49,389833,iterative,True,1595,0.07292707292707293,14.743445667030755
20,50,12131,iterative,True,1544,0.07,11.696811042027548
20,50,234122,iterative,True,1510,0.071,18.050417041988112
20,50,389833,iterative,True,1574,0.07192807192807193,14.26403904199833
20,51,12131,iterative,True,1490,0.07014028056112225,15.596125625015702
20,51,234122,iterative,True,1508,0.07028112449799197,19.63150424999185
20,51,389833,iterative,True,1564,0.07,16.264319791982416
20,52,12131,iterative,True,1539,0.07107107107107107,16.545798957988154
20,52,234122,iterative,True,1493,0.07007007007007007,26.02452383399941
20,52,389833,iterative,True,1550,0.06986027944111776,22.476702541986015
20,53,12131,iterative,True,1491,0.07007007007007007,16.697216292028315
20,53,234122,iterative,True,1504,0.07014028056112225,24.298759458004497
20,53,389833,iterative,True,1538,0.07107107107107107,22.12696495797718
20,54,12131,iterative,True,1496,0.06920762286860582,20.780011583003215
20,54,234122,iterative,True,1470,0.07007007007007007,24.810993540973868
20,54,389833,iterative,True,1530,0.07178464606181456,25.12698800000362
20,55,12131,iterative,True,1491,0.07107107107107107,24.424642500001937
20,55,234122,iterative,True,1461,0.068,31.928411250002682
20,55,389833,iterative,True,1508,0.07164179104477612,27.867750792007428
20,56,12131,iterative,True,1450,0.069,30.72535220795544
20,56,234122,iterative,True,1484,0.06993006993006994,33.521335791039746
20,56,389833,iterative,True,1490,0.07107107107107107,34.65160799998557
20,57,12131,iterative,True,1469,0.07,39.482382915972266
20,57,234122,iterative,True,1463,0.068,42.47531966603128
20,57,389833,iterative,True,1492,0.07092907092907093,51.0506550000282
20,58,12131,iterative,True,1486,0.071,45.730765042011626
20,58,234122,iterative,True,1453,0.0697211155378486,78.58177920803428
20,59,12131,iterative,True,1466,0.06913827655310621,47.57584279199364
20,60,12131,iterative,True,1480,0.069,65.61047191696707
